pv_bus,existing_pv_kw,new_pv_kw,total_pv_kw,pv_bus_vn_kv,existing_load_at_bus_kw,transformer_association,feeder_section,transformer_sn_kva,base_voltage_pu,feeder_distance_km,upstream_r_ohm,upstream_x_ohm,upstream_z_ohm,pv_penetration_ratio,pv_to_transformer_ratio,new_pv_to_transformer_ratio,load_to_transformer_ratio,label
751,0.0,13.3,13.3,0.48,0.0,T9,other,1500.0,0.9685,34.4789,23.8283,17.6385,29.6463,13.3,0.008866666666666667,0.008866666666666667,0.0,SAFE
7693,0.0,10.1,10.1,0.24,0.0,T22,LV_secondary_T2_T4,150.0,0.95405,44.5068,31.369,22.8385,38.8022,10.1,0.06733333333333333,0.06733333333333333,0.0,SAFE
6251,0.0,3.6,3.6,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,3.6,0.012,0.012,0.0,SAFE
7643,5.9,5.7,11.600000000000001,0.24,0.0,T14,LV_secondary_T2_T4,150.0,0.9365,42.617,29.4074,21.7473,36.5751,11.600000000000001,0.07733333333333334,0.038,0.0,SAFE
622,4.2,19.8,24.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,24.0,0.08,0.066,0.0,SAFE
7692,0.0,15.8,15.8,0.24,0.0,T22,LV_secondary_T2_T4,150.0,0.95405,44.5068,31.369,22.8385,38.8022,15.8,0.10533333333333333,0.10533333333333333,0.0,SAFE
7483,0.0,7.1,7.1,0.24,0.0,T8,LV_secondary_T2_T4,150.0,0.95585,27.31,18.8387,13.9267,23.4276,7.1,0.04733333333333333,0.04733333333333333,0.0,SAFE
623,0.0,7.1,7.1,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,7.1,0.023666666666666666,0.023666666666666666,0.0,SAFE
764,5.8,2.1,7.9,0.24,46.0,T14,Branch_752-765,150.0,0.9365,42.617,29.4074,21.7473,36.5751,0.17173913043478262,0.05266666666666667,0.014,0.30666666666666664,SAFE
743,0.0,19.5,19.5,0.24,240.0,T7,Main_735-750,300.0,0.96367,21.8693,15.052,11.1097,18.708,0.08125,0.065,0.065,0.8,SAFE
748,9.3,6.1,15.4,0.24,76.88,T8,Main_735-750,150.0,0.95585,27.31,18.8387,13.9267,23.4276,0.20031217481789804,0.10266666666666667,0.04066666666666666,0.5125333333333333,SAFE
632,6.2,15.5,21.7,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,21.7,0.14466666666666667,0.10333333333333333,0.0,SAFE
6251,8.6,7.7,16.3,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,16.3,0.05433333333333334,0.025666666666666667,0.0,SAFE
728,0.0,5.5,5.5,0.24,38.0,T3,Main_720-734,75.0,0.93706,11.5824,7.8923,5.7834,9.7845,0.14473684210526316,0.07333333333333333,0.07333333333333333,0.5066666666666667,SAFE
6231,0.0,18.4,18.4,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,18.4,0.06133333333333333,0.06133333333333333,0.0,SAFE
6231,0.0,19.0,19.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,19.0,0.06333333333333334,0.06333333333333334,0.0,SAFE
732,9.7,16.9,26.599999999999998,0.24,25.4,T4,Main_720-734,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,1.047244094488189,0.17733333333333332,0.11266666666666665,0.16933333333333334,SAFE
7692,0.0,6.9,6.9,0.24,0.0,T22,LV_secondary_T2_T4,150.0,0.95405,44.5068,31.369,22.8385,38.8022,6.9,0.046,0.046,0.0,SAFE
712,0.0,2.1,2.1,0.24,65.0,T18,Branch_701-708,300.0,0.95826,7.7724,4.5565,3.3703,5.6675,0.03230769230769231,0.007,0.007,0.21666666666666667,SAFE
622,0.0,11.0,11.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,11.0,0.03666666666666667,0.03666666666666667,0.0,SAFE
733,0.0,16.3,16.3,0.24,0.0,-,Main_720-734,5000.0,0.91348,17.0383,11.6797,8.589,14.4978,16.3,0.0032600000000000003,0.0032600000000000003,0.0,SAFE
728,3.9,18.5,22.4,0.24,38.0,T3,Main_720-734,75.0,0.93706,11.5824,7.8923,5.7834,9.7845,0.5894736842105263,0.29866666666666664,0.24666666666666667,0.5066666666666667,SAFE
622,2.3,3.8,6.1,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,6.1,0.02033333333333333,0.012666666666666666,0.0,SAFE
716,9.6,17.1,26.700000000000003,0.48,15.85,T24(HV),Branch_701-708,300.0,0.97763,0.9144,0.4676,0.2627,0.5363,1.6845425867507888,0.08900000000000001,0.057,0.05283333333333333,SAFE
6241,6.3,14.4,20.7,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,20.7,0.06899999999999999,0.048,0.0,SAFE
6221,0.0,6.7,6.7,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,6.7,0.022333333333333334,0.022333333333333334,0.0,SAFE
725,0.0,14.9,14.9,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1872,4.2178,2.8303,5.0794,14.9,0.00298,0.00298,0.0,SAFE
7481,0.0,13.3,13.3,0.24,0.0,T8,LV_secondary_T2_T4,150.0,0.95585,27.31,18.8387,13.9267,23.4276,13.3,0.08866666666666667,0.08866666666666667,0.0,SAFE
728,3.7,8.2,11.899999999999999,0.24,38.0,T3,Main_720-734,75.0,0.93706,11.5824,7.8923,5.7834,9.7845,0.3131578947368421,0.15866666666666665,0.10933333333333332,0.5066666666666667,SAFE
728,9.5,14.8,24.3,0.24,38.0,T3,Main_720-734,75.0,0.93706,11.5824,7.8923,5.7834,9.7845,0.6394736842105263,0.324,0.19733333333333333,0.5066666666666667,SAFE
6252,6.1,17.2,23.299999999999997,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,23.299999999999997,0.07766666666666666,0.05733333333333333,0.0,SAFE
730,9.7,12.4,22.1,0.24,85.0,T23,Main_720-734,300.0,0.94696,11.8872,7.965,5.8252,9.8678,0.26,0.07366666666666667,0.04133333333333333,0.2833333333333333,SAFE
740,0.0,13.2,13.2,0.24,75.0,T5,Main_735-750,150.0,0.98202,23.0885,14.9212,11.4648,18.8171,0.176,0.088,0.088,0.5,SAFE
7482,3.1,3.7,6.800000000000001,0.24,0.0,T8,LV_secondary_T2_T4,150.0,0.95585,27.31,18.8387,13.9267,23.4276,6.800000000000001,0.04533333333333334,0.024666666666666667,0.0,SAFE
6202,1.8,4.2,6.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.0957,4.1795,2.816,5.0396,6.0,0.02,0.014,0.0,SAFE
6212,0.0,9.5,9.5,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,9.5,0.03166666666666667,0.03166666666666667,0.0,SAFE
